rental_id,bike_id,startstationid,endstationid,start_date,end_date
90766793,3480,397,400,2019-09-01 10:32:00+00,2019-09-01 10:46:00+00
90766794,7380,783,785,2019-09-01 10:32:00+00,2019-09-01 10:37:00+00
90766795,4525,274,133,2019-09-01 10:32:00+00,2019-09-01 10:38:00+00
90766796,7888,307,318,2019-09-01 10:33:00+00,2019-09-01 10:55:00+00
90766797,13634,764,832,2019-09-01 10:33:00+00,2019-09-01 11:03:00+00
90766798,4643,397,400,2019-09-01 10:33:00+00,2019-09-01 10:46:00+00
90766799,15320,446,458,2019-09-01 10:33:00+00,2019-09-01 10:52:00+00
90766800,2272,199,641,2019-09-01 10:33:00+00,2019-09-01 10:53:00+00
90766802,207,199,641,2019-09-01 10:33:00+00,2019-09-01 10:52:00+00
90766803,12957,498,534,2019-09-01 10:33:00+00,2019-09-01 10:47:00+00
90766804,13776,677,821,2019-09-01 10:33:00+00,2019-09-01 10:40:00+00
90766805,5987,712,531,2019-09-01 10:33:00+00,2019-09-01 10:51:00+00
90766806,16787,801,146,2019-09-01 10:33:00+00,2019-09-01 10:58:00+00
90766807,863,79,230,2019-09-01 10:33:00+00,2019-09-01 10:46:00+00
90766808,7082,183,145,2019-09-01 10:33:00+00,2019-09-01 11:01:00+00
90766809,1783,756,625,2019-09-01 10:33:00+00,2019-09-01 10:43:00+00
90766810,16179,609,320,2019-09-01 10:33:00+00,2019-09-01 10:58:00+00
90766811,12855,638,621,2019-09-01 10:33:00+00,2019-09-01 12:03:00+00
90766812,14178,206,552,2019-09-01 10:33:00+00,2019-09-01 10:36:00+00
90766813,3892,280,388,2019-09-01 10:33:00+00,2019-09-01 10:51:00+00
90766815,9427,94,251,2019-09-01 10:33:00+00,2019-09-01 10:46:00+00
90766816,2688,298,401,2019-09-01 10:33:00+00,2019-09-01 10:45:00+00
90766817,12313,17,78,2019-09-01 10:33:00+00,2019-09-01 10:39:00+00
90766818,406,526,532,2019-09-01 10:33:00+00,2019-09-01 10:41:00+00
90766819,10943,79,230,2019-09-01 10:33:00+00,2019-09-01 10:46:00+00
90766821,13817,666,332,2019-09-01 10:33:00+00,2019-09-01 10:40:00+00
90766822,8872,460,282,2019-09-01 10:33:00+00,2019-09-01 10:59:00+00
90766823,16750,195,194,2019-09-01 10:33:00+00,2019-09-01 10:37:00+00
90766824,15709,801,146,2019-09-01 10:33:00+00,2019-09-01 10:59:00+00
90766825,15341,307,151,2019-09-01 10:33:00+00,2019-09-01 10:46:00+00
90766826,7400,183,345,2019-09-01 10:33:00+00,2019-09-01 11:02:00+00
90766827,8919,337,116,2019-09-01 10:33:00+00,2019-09-01 10:58:00+00
90766828,15304,762,107,2019-09-01 10:33:00+00,2019-09-01 10:57:00+00
90766829,2790,64,24,2019-09-01 10:34:00+00,2019-09-01 10:55:00+00
90766830,1623,64,24,2019-09-01 10:34:00+00,2019-09-01 10:55:00+00
90766831,8495,352,810,2019-09-01 10:34:00+00,2019-09-01 11:31:00+00
90766832,16022,814,124,2019-09-01 10:34:00+00,2019-09-01 10:50:00+00
90766833,15573,762,107,2019-09-01 10:34:00+00,2019-09-01 10:57:00+00
90766834,3397,526,532,2019-09-01 10:34:00+00,2019-09-01 10:41:00+00
90766835,15688,533,471,2019-09-01 10:34:00+00,2019-09-01 10:51:00+00
90766836,15005,513,459,2019-09-01 10:34:00+00,2019-09-01 10:48:00+00
90766837,8312,337,368,2019-09-01 10:34:00+00,2019-09-01 10:51:00+00
90766838,3907,573,5,2019-09-01 10:34:00+00,2019-09-01 10:42:00+00
90766839,4291,655,737,2019-09-01 10:34:00+00,2019-09-01 10:43:00+00
90766840,4885,428,248,2019-09-01 10:34:00+00,2019-09-01 10:47:00+00
90766841,3818,133,158,2019-09-01 10:34:00+00,2019-09-01 10:44:00+00
90766842,870,627,424,2019-09-01 10:34:00+00,2019-09-01 10:48:00+00
90766843,6852,141,217,2019-09-01 10:34:00+00,2019-09-01 10:51:00+00
90766844,11484,653,800,2019-09-01 10:34:00+00,2019-09-01 10:46:00+00
90766845,10603,573,363,2019-09-01 10:34:00+00,2019-09-01 10:59:00+00
90766846,1575,45,69,2019-09-01 10:34:00+00,2019-09-01 10:59:00+00
90766847,3237,202,832,2019-09-01 10:34:00+00,2019-09-01 11:04:00+00
90766848,8916,279,18,2019-09-01 10:34:00+00,2019-09-01 10:54:00+00
90766849,12271,156,321,2019-09-01 10:34:00+00,2019-09-01 10:40:00+00
90766850,8319,431,401,2019-09-01 10:34:00+00,2019-09-01 10:53:00+00
90766852,13654,489,577,2019-09-01 10:35:00+00,2019-09-01 10:55:00+00
90766853,9265,431,401,2019-09-01 10:34:00+00,2019-09-01 10:53:00+00
90766854,10155,431,401,2019-09-01 10:35:00+00,2019-09-01 10:53:00+00
90766855,322,94,295,2019-09-01 10:35:00+00,2019-09-01 10:38:00+00
90766856,15862,688,688,2019-09-01 10:35:00+00,2019-09-01 11:39:00+00
90766857,1848,199,199,2019-09-01 10:35:00+00,2019-09-01 11:48:00+00
90766858,14410,107,433,2019-09-01 10:35:00+00,2019-09-01 10:41:00+00
90766859,5556,630,250,2019-09-01 10:35:00+00,2019-09-01 11:00:00+00
90766860,4309,642,693,2019-09-01 10:35:00+00,2019-09-01 11:00:00+00
90766861,6243,312,201,2019-09-01 10:35:00+00,2019-09-01 10:41:00+00
90766862,3139,32,358,2019-09-01 10:35:00+00,2019-09-01 10:50:00+00
90766863,13131,302,613,2019-09-01 10:35:00+00,2019-09-01 10:54:00+00
90766864,13408,606,568,2019-09-01 10:35:00+00,2019-09-01 10:49:00+00
90766865,14537,405,649,2019-09-01 10:35:00+00,2019-09-01 10:42:00+00
90766866,16036,332,720,2019-09-01 10:35:00+00,2019-09-01 10:47:00+00
90766868,16291,642,693,2019-09-01 10:35:00+00,2019-09-01 11:00:00+00
90766869,13770,237,508,2019-09-01 10:35:00+00,2019-09-01 10:45:00+00
90766870,10007,312,201,2019-09-01 10:35:00+00,2019-09-01 10:41:00+00
90766871,5019,501,508,2019-09-01 10:35:00+00,2019-09-01 10:42:00+00
90766872,13936,347,139,2019-09-01 10:35:00+00,2019-09-01 10:57:00+00
90766873,4397,431,401,2019-09-01 10:35:00+00,2019-09-01 10:53:00+00
90766874,2457,350,350,2019-09-01 10:35:00+00,2019-09-01 11:02:00+00
90766875,8383,653,800,2019-09-01 10:35:00+00,2019-09-01 10:46:00+00
90766876,16225,776,2,2019-09-01 10:35:00+00,2019-09-01 11:01:00+00
90766877,14387,625,821,2019-09-01 10:35:00+00,2019-09-01 10:41:00+00
90766878,1879,469,194,2019-09-01 10:35:00+00,2019-09-01 10:59:00+00
90766879,7710,165,568,2019-09-01 10:35:00+00,2019-09-01 10:37:00+00
90766880,6757,658,700,2019-09-01 10:35:00+00,2019-09-01 11:25:00+00
90766881,9391,669,832,2019-09-01 10:35:00+00,2019-09-01 10:41:00+00
90766882,5851,762,108,2019-09-01 10:35:00+00,2019-09-01 11:25:00+00
90766883,8585,698,443,2019-09-01 10:35:00+00,2019-09-01 10:47:00+00
90766884,9362,4,204,2019-09-01 10:36:00+00,2019-09-01 10:44:00+00
90766885,5087,378,396,2019-09-01 10:35:00+00,2019-09-01 10:50:00+00
90766886,2961,445,498,2019-09-01 10:35:00+00,2019-09-01 10:52:00+00
90766887,7814,770,671,2019-09-01 10:36:00+00,2019-09-01 10:47:00+00
90766888,13982,135,698,2019-09-01 10:36:00+00,2019-09-01 10:58:00+00
90766889,2580,1,318,2019-09-01 10:36:00+00,2019-09-01 10:52:00+00
90766890,16160,2,191,2019-09-01 10:36:00+00,2019-09-01 11:11:00+00
90766891,2120,783,518,2019-09-01 10:36:00+00,2019-09-01 10:48:00+00
90766892,176,802,579,2019-09-01 10:36:00+00,2019-09-01 10:54:00+00
90766893,5662,630,250,2019-09-01 10:36:00+00,2019-09-01 11:00:00+00
90766894,3674,543,613,2019-09-01 10:36:00+00,2019-09-01 10:47:00+00
90766895,9556,838,71,2019-09-01 10:36:00+00,2019-09-01 10:42:00+00
90766896,480,827,338,2019-09-01 10:36:00+00,2019-09-01 10:53:00+00
90766897,5190,254,22,2019-09-01 10:36:00+00,2019-09-01 10:41:00+00
90766898,5491,537,87,2019-09-01 10:36:00+00,2019-09-01 10:43:00+00
90766899,2594,821,821,2019-09-01 10:36:00+00,2019-09-01 10:37:00+00
90766900,5860,821,690,2019-09-01 10:36:00+00,2019-09-01 11:00:00+00
90766901,10118,97,826,2019-09-01 10:36:00+00,2019-09-01 11:08:00+00
90766902,7278,503,542,2019-09-01 10:36:00+00,2019-09-01 10:45:00+00
90766903,789,265,187,2019-09-01 10:36:00+00,2019-09-01 10:56:00+00
90766904,16767,510,481,2019-09-01 10:36:00+00,2019-09-01 10:55:00+00
90766905,9283,202,480,2019-09-01 10:36:00+00,2019-09-01 10:49:00+00
90766906,15347,171,737,2019-09-01 10:36:00+00,2019-09-01 10:44:00+00
90766907,1781,202,480,2019-09-01 10:36:00+00,2019-09-01 10:49:00+00
90766908,3928,73,503,2019-09-01 10:36:00+00,2019-09-01 11:05:00+00
90766909,12527,248,153,2019-09-01 10:36:00+00,2019-09-01 12:48:00+00
90766910,1359,520,478,2019-09-01 10:36:00+00,2019-09-01 10:38:00+00
90766911,13143,270,431,2019-09-01 10:36:00+00,2019-09-01 12:25:00+00
90766912,6733,214,226,2019-09-01 10:36:00+00,2019-09-01 10:49:00+00
90766913,15569,214,226,2019-09-01 10:36:00+00,2019-09-01 10:49:00+00
90766914,14358,785,785,2019-09-01 10:36:00+00,2019-09-01 11:27:00+00
90766915,8089,97,826,2019-09-01 10:36:00+00,2019-09-01 11:08:00+00
90766916,9670,592,169,2019-09-01 10:37:00+00,2019-09-01 10:44:00+00
90766917,4145,785,785,2019-09-01 10:37:00+00,2019-09-01 11:27:00+00
90766918,8254,765,617,2019-09-01 10:37:00+00,2019-09-01 10:40:00+00
90766919,16221,681,616,2019-09-01 10:37:00+00,2019-09-01 10:50:00+00
90766920,15546,600,74,2019-09-01 10:37:00+00,2019-09-01 10:45:00+00
90766921,9608,97,826,2019-09-01 10:37:00+00,2019-09-01 11:08:00+00
90766922,14636,634,248,2019-09-01 10:37:00+00,2019-09-01 11:02:00+00
90766923,7457,802,612,2019-09-01 10:37:00+00,2019-09-01 10:44:00+00
90766924,956,600,815,2019-09-01 10:37:00+00,2019-09-01 11:24:00+00
90766925,1341,280,655,2019-09-01 10:37:00+00,2019-09-01 10:55:00+00
90766927,11391,695,130,2019-09-01 10:37:00+00,2019-09-01 10:50:00+00
90766928,15454,510,481,2019-09-01 10:37:00+00,2019-09-01 10:55:00+00
90766929,14062,529,529,2019-09-01 10:37:00+00,2019-09-01 11:45:00+00
90766930,4430,301,160,2019-09-01 10:37:00+00,2019-09-01 10:56:00+00
90766931,16433,155,807,2019-09-01 10:37:00+00,2019-09-01 10:55:00+00
90766932,1006,488,451,2019-09-01 10:37:00+00,2019-09-01 10:40:00+00
90766933,15258,398,2,2019-09-01 10:37:00+00,2019-09-01 10:44:00+00
90766935,14713,37,737,2019-09-01 10:37:00+00,2019-09-01 10:48:00+00
90766936,6396,153,650,2019-09-01 10:37:00+00,2019-09-01 11:41:00+00
90766937,8024,142,404,2019-09-01 10:37:00+00,2019-09-01 10:46:00+00
90766938,6820,200,132,2019-09-01 10:37:00+00,2019-09-01 10:42:00+00
90766939,2804,270,431,2019-09-01 10:37:00+00,2019-09-01 12:24:00+00
90766940,8108,303,281,2019-09-01 10:37:00+00,2019-09-01 10:49:00+00
90766941,12397,592,661,2019-09-01 10:37:00+00,2019-09-01 10:45:00+00
90766942,10939,307,307,2019-09-01 10:37:00+00,2019-09-01 11:28:00+00
90766943,15851,609,638,2019-09-01 10:37:00+00,2019-09-01 10:40:00+00
90766944,7886,20,83,2019-09-01 10:37:00+00,2019-09-01 10:57:00+00
90766945,4841,264,793,2019-09-01 10:37:00+00,2019-09-01 10:42:00+00
90766946,16539,152,348,2019-09-01 10:37:00+00,2019-09-01 11:02:00+00
90766947,5253,204,28,2019-09-01 10:37:00+00,2019-09-01 10:54:00+00
90766948,8816,540,340,2019-09-01 10:37:00+00,2019-09-01 11:08:00+00
90766949,1969,237,508,2019-09-01 10:38:00+00,2019-09-01 10:46:00+00
90766950,468,534,459,2019-09-01 10:37:00+00,2019-09-01 10:47:00+00
90766951,8772,439,318,2019-09-01 10:38:00+00,2019-09-01 10:57:00+00
90766952,2145,573,143,2019-09-01 10:38:00+00,2019-09-01 10:45:00+00
90766953,2606,218,780,2019-09-01 10:38:00+00,2019-09-01 10:48:00+00
90766954,7868,303,160,2019-09-01 10:38:00+00,2019-09-01 11:03:00+00
90766955,16633,248,303,2019-09-01 10:38:00+00,2019-09-01 10:50:00+00
90766956,7461,298,64,2019-09-01 10:38:00+00,2019-09-01 10:58:00+00
90766957,481,301,160,2019-09-01 10:38:00+00,2019-09-01 10:56:00+00
90766958,4136,691,616,2019-09-01 10:38:00+00,2019-09-01 11:50:00+00
90766959,14600,17,386,2019-09-01 10:38:00+00,2019-09-01 10:47:00+00
90766960,10758,347,136,2019-09-01 10:38:00+00,2019-09-01 10:56:00+00
90766961,5055,307,307,2019-09-01 10:38:00+00,2019-09-01 11:28:00+00
90766962,14930,36,97,2019-09-01 10:38:00+00,2019-09-01 10:40:00+00
90766963,6754,298,14,2019-09-01 10:38:00+00,2019-09-01 11:01:00+00
90766964,1885,566,38,2019-09-01 10:38:00+00,2019-09-01 10:49:00+00
90766965,6290,183,360,2019-09-01 10:38:00+00,2019-09-01 10:50:00+00
90766966,5703,142,307,2019-09-01 10:38:00+00,2019-09-01 10:51:00+00
90766967,10384,167,288,2019-09-01 10:38:00+00,2019-09-01 11:33:00+00
90766968,4203,347,136,2019-09-01 10:38:00+00,2019-09-01 10:56:00+00
90766969,9922,705,705,2019-09-01 10:38:00+00,2019-09-01 11:46:00+00
90766970,6905,167,288,2019-09-01 10:38:00+00,2019-09-01 11:33:00+00
90766971,918,360,341,2019-09-01 10:38:00+00,2019-09-01 10:50:00+00
90766972,15426,248,303,2019-09-01 10:38:00+00,2019-09-01 10:50:00+00
90766973,4044,142,404,2019-09-01 10:38:00+00,2019-09-01 10:46:00+00
90766974,13157,162,26,2019-09-01 10:38:00+00,2019-09-01 10:44:00+00
90766975,13625,738,649,2019-09-01 10:38:00+00,2019-09-01 11:01:00+00
90766976,16508,616,770,2019-09-01 10:38:00+00,2019-09-01 10:46:00+00
90766977,13756,47,97,2019-09-01 10:38:00+00,2019-09-01 10:54:00+00
90766978,13133,621,252,2019-09-01 10:38:00+00,2019-09-01 11:31:00+00
90766979,8318,62,194,2019-09-01 10:38:00+00,2019-09-01 10:48:00+00
90766980,8784,74,756,2019-09-01 10:38:00+00,2019-09-01 10:50:00+00
90766981,15389,95,533,2019-09-01 10:38:00+00,2019-09-01 11:02:00+00
90766982,11871,155,598,2019-09-01 10:38:00+00,2019-09-01 10:50:00+00
90766983,11906,247,191,2019-09-01 10:38:00+00,2019-09-01 11:01:00+00
90766984,2613,247,191,2019-09-01 10:38:00+00,2019-09-01 11:01:00+00
90766985,11348,821,690,2019-09-01 10:38:00+00,2019-09-01 11:00:00+00
90766987,12778,738,649,2019-09-01 10:38:00+00,2019-09-01 11:01:00+00
90766988,12111,95,533,2019-09-01 10:38:00+00,2019-09-01 11:02:00+00
90766989,6908,591,573,2019-09-01 10:38:00+00,2019-09-01 10:53:00+00
90766990,13042,308,411,2019-09-01 10:38:00+00,2019-09-01 10:45:00+00
90766991,5006,574,119,2019-09-01 10:39:00+00,2019-09-01 10:42:00+00
90766992,13827,606,157,2019-09-01 10:39:00+00,2019-09-01 10:48:00+00
90766993,14404,603,74,2019-09-01 10:39:00+00,2019-09-01 10:49:00+00
90766994,6155,99,392,2019-09-01 10:39:00+00,2019-09-01 10:52:00+00
90766995,16258,707,611,2019-09-01 10:39:00+00,2019-09-01 10:49:00+00
90766996,16803,802,600,2019-09-01 10:39:00+00,2019-09-01 10:42:00+00
90766997,2895,635,635,2019-09-01 10:39:00+00,2019-09-01 11:33:00+00
90766998,13119,737,167,2019-09-01 10:39:00+00,2019-09-01 11:02:00+00
90766999,109,99,456,2019-09-01 10:39:00+00,2019-09-01 10:53:00+00
90767000,10911,462,400,2019-09-01 10:39:00+00,2019-09-01 10:53:00+00
90767001,429,430,318,2019-09-01 10:39:00+00,2019-09-01 10:54:00+00
90767002,2731,681,616,2019-09-01 10:39:00+00,2019-09-01 10:47:00+00
90767003,13901,601,337,2019-09-01 10:39:00+00,2019-09-01 11:08:00+00
90767004,14019,664,632,2019-09-01 10:39:00+00,2019-09-01 10:43:00+00
90767005,641,188,301,2019-09-01 10:39:00+00,2019-09-01 10:47:00+00
90767006,6960,378,333,2019-09-01 10:39:00+00,2019-09-01 10:48:00+00
90767007,12428,621,252,2019-09-01 10:39:00+00,2019-09-01 11:31:00+00
90767008,14824,272,360,2019-09-01 10:39:00+00,2019-09-01 11:05:00+00
90767009,2262,7,76,2019-09-01 10:39:00+00,2019-09-01 11:10:00+00
90767010,15084,529,529,2019-09-01 10:39:00+00,2019-09-01 11:45:00+00
90767011,1033,246,779,2019-09-01 10:39:00+00,2019-09-01 10:50:00+00
90767012,12583,501,518,2019-09-01 10:39:00+00,2019-09-01 10:50:00+00
90767013,574,392,97,2019-09-01 10:39:00+00,2019-09-01 10:43:00+00
90767014,7158,503,508,2019-09-01 10:39:00+00,2019-09-01 10:48:00+00
90767015,2138,626,566,2019-09-01 10:39:00+00,2019-09-01 10:51:00+00
90767016,8806,635,635,2019-09-01 10:39:00+00,2019-09-01 11:33:00+00
90767017,14950,366,192,2019-09-01 10:39:00+00,2019-09-01 11:01:00+00
90767018,15840,230,130,2019-09-01 10:39:00+00,2019-09-01 11:39:00+00
90767019,4469,729,671,2019-09-01 10:39:00+00,2019-09-01 10:42:00+00
90767022,11365,230,130,2019-09-01 10:39:00+00,2019-09-01 11:39:00+00
90767023,16593,95,533,2019-09-01 10:39:00+00,2019-09-01 11:02:00+00
90767024,14517,116,248,2019-09-01 10:39:00+00,2019-09-01 10:57:00+00
90767025,16743,246,779,2019-09-01 10:39:00+00,2019-09-01 10:49:00+00
90767026,8403,66,436,2019-09-01 10:39:00+00,2019-09-01 10:43:00+00
90767027,4822,737,167,2019-09-01 10:39:00+00,2019-09-01 11:02:00+00
90767028,15992,537,564,2019-09-01 10:39:00+00,2019-09-01 10:56:00+00
90767029,3079,339,544,2019-09-01 10:39:00+00,2019-09-01 10:47:00+00
90767030,6272,432,108,2019-09-01 10:39:00+00,2019-09-01 11:17:00+00
90767031,7672,436,436,2019-09-01 10:40:00+00,2019-09-01 10:47:00+00
90767032,13911,572,131,2019-09-01 10:40:00+00,2019-09-01 10:43:00+00
90767033,14635,332,348,2019-09-01 10:40:00+00,2019-09-01 11:46:00+00
90767034,12489,272,360,2019-09-01 10:40:00+00,2019-09-01 11:03:00+00
90767035,12052,436,436,2019-09-01 10:40:00+00,2019-09-01 10:45:00+00
90767036,1414,248,129,2019-09-01 10:40:00+00,2019-09-01 11:20:00+00
90767037,14603,470,466,2019-09-01 10:40:00+00,2019-09-01 11:02:00+00
90767038,14326,248,129,2019-09-01 10:40:00+00,2019-09-01 11:20:00+00
90767039,13167,625,756,2019-09-01 10:40:00+00,2019-09-01 10:52:00+00
90767040,14221,199,199,2019-09-01 10:40:00+00,2019-09-01 11:48:00+00
90767041,3357,85,132,2019-09-01 10:40:00+00,2019-09-01 11:03:00+00
90767042,2722,300,300,2019-09-01 10:40:00+00,2019-09-01 11:04:00+00
90767043,7709,300,300,2019-09-01 10:40:00+00,2019-09-01 11:03:00+00
90767044,14833,392,97,2019-09-01 10:40:00+00,2019-09-01 10:43:00+00
90767045,15190,95,533,2019-09-01 10:40:00+00,2019-09-01 11:02:00+00
90767046,14588,524,166,2019-09-01 10:40:00+00,2019-09-01 11:02:00+00
90767047,6923,85,132,2019-09-01 10:40:00+00,2019-09-01 11:02:00+00
90767048,8379,507,789,2019-09-01 10:40:00+00,2019-09-01 11:01:00+00
90767049,3835,272,360,2019-09-01 10:40:00+00,2019-09-01 11:03:00+00
90767050,4682,436,436,2019-09-01 10:40:00+00,2019-09-01 10:46:00+00
90767051,2017,831,376,2019-09-01 10:40:00+00,2019-09-01 11:03:00+00
90767052,1306,303,303,2019-09-01 10:40:00+00,2019-09-01 11:20:00+00
90767053,14665,762,799,2019-09-01 10:40:00+00,2019-09-01 11:20:00+00
90767054,15624,676,772,2019-09-01 10:40:00+00,2019-09-01 10:43:00+00
90767055,10815,469,570,2019-09-01 10:40:00+00,2019-09-01 10:51:00+00
90767056,14506,658,368,2019-09-01 10:40:00+00,2019-09-01 10:52:00+00
90767057,10072,118,800,2019-09-01 10:40:00+00,2019-09-01 10:51:00+00
90767058,3531,303,303,2019-09-01 10:40:00+00,2019-09-01 11:21:00+00
90767059,5414,692,553,2019-09-01 10:40:00+00,2019-09-01 10:58:00+00
90767060,13213,726,838,2019-09-01 10:40:00+00,2019-09-01 11:06:00+00
90767061,14178,552,553,2019-09-01 10:40:00+00,2019-09-01 10:54:00+00
90767062,15010,667,681,2019-09-01 10:41:00+00,2019-09-01 10:57:00+00
90767063,8992,708,596,2019-09-01 10:41:00+00,2019-09-01 10:50:00+00
90767064,4671,524,166,2019-09-01 10:41:00+00,2019-09-01 11:02:00+00
90767065,16243,667,145,2019-09-01 10:41:00+00,2019-09-01 10:59:00+00
90767066,6327,558,83,2019-09-01 10:41:00+00,2019-09-01 12:09:00+00
90767067,13402,332,348,2019-09-01 10:41:00+00,2019-09-01 11:46:00+00
90767068,6449,781,341,2019-09-01 10:41:00+00,2019-09-01 10:58:00+00
90767069,7251,332,348,2019-09-01 10:41:00+00,2019-09-01 11:45:00+00
90767070,2354,638,641,2019-09-01 10:41:00+00,2019-09-01 11:02:00+00
90767071,9598,701,307,2019-09-01 10:41:00+00,2019-09-01 11:07:00+00
90767072,19,131,23,2019-09-01 10:41:00+00,2019-09-01 10:51:00+00
90767073,7898,332,348,2019-09-01 10:41:00+00,2019-09-01 11:45:00+00
90767074,8733,455,473,2019-09-01 10:41:00+00,2019-09-01 10:58:00+00
90767075,14630,612,744,2019-09-01 10:41:00+00,2019-09-01 10:49:00+00
90767076,9586,681,616,2019-09-01 10:41:00+00,2019-09-01 10:47:00+00
90767077,14406,324,193,2019-09-01 10:41:00+00,2019-09-01 10:52:00+00
90767078,1378,536,365,2019-09-01 10:41:00+00,2019-09-01 10:53:00+00
90767079,6017,466,199,2019-09-01 10:41:00+00,2019-09-01 11:02:00+00
90767080,570,189,325,2019-09-01 10:41:00+00,2019-09-01 11:02:00+00
90767081,6254,722,194,2019-09-01 10:41:00+00,2019-09-01 10:59:00+00
90767082,12230,619,280,2019-09-01 10:41:00+00,2019-09-01 10:58:00+00
90767083,7937,361,321,2019-09-01 10:41:00+00,2019-09-01 10:53:00+00
90767084,11181,72,72,2019-09-01 10:41:00+00,2019-09-01 11:56:00+00
90767085,7838,647,595,2019-09-01 10:41:00+00,2019-09-01 10:47:00+00
90767086,6654,767,644,2019-09-01 10:42:00+00,2019-09-01 11:01:00+00
90767087,10738,573,345,2019-09-01 10:42:00+00,2019-09-01 10:47:00+00
90767088,16387,7,76,2019-09-01 10:42:00+00,2019-09-01 11:10:00+00
90767089,8054,826,710,2019-09-01 10:42:00+00,2019-09-01 10:54:00+00
90767090,4665,94,341,2019-09-01 10:42:00+00,2019-09-01 11:05:00+00
90767091,14763,820,230,2019-09-01 10:42:00+00,2019-09-01 10:55:00+00
90767092,15247,558,83,2019-09-01 10:42:00+00,2019-09-01 12:09:00+00
90767093,3385,458,341,2019-09-01 10:42:00+00,2019-09-01 11:06:00+00
90767094,11867,162,274,2019-09-01 10:42:00+00,2019-09-01 11:29:00+00
90767095,15221,33,50,2019-09-01 10:42:00+00,2019-09-01 10:55:00+00
90767096,15145,455,473,2019-09-01 10:42:00+00,2019-09-01 10:58:00+00
90767097,16734,558,83,2019-09-01 10:42:00+00,2019-09-01 12:09:00+00
90767098,9897,725,217,2019-09-01 10:42:00+00,2019-09-01 11:05:00+00
90767099,10577,270,288,2019-09-01 10:42:00+00,2019-09-01 10:57:00+00
90767100,7537,619,280,2019-09-01 10:42:00+00,2019-09-01 10:58:00+00
90767101,16525,731,368,2019-09-01 10:42:00+00,2019-09-01 15:30:00+00
90767102,795,441,284,2019-09-01 10:42:00+00,2019-09-01 10:48:00+00
90767103,7996,441,284,2019-09-01 10:42:00+00,2019-09-01 10:49:00+00
90767104,10302,153,650,2019-09-01 10:42:00+00,2019-09-01 11:41:00+00
90767105,1502,775,652,2019-09-01 10:42:00+00,2019-09-01 10:51:00+00
90767106,2894,307,248,2019-09-01 10:42:00+00,2019-09-01 11:20:00+00
90767107,16789,319,319,2019-09-01 10:42:00+00,2019-09-01 10:59:00+00
90767108,12432,105,166,2019-09-01 10:42:00+00,2019-09-01 10:54:00+00
90767109,6440,156,795,2019-09-01 10:42:00+00,2019-09-01 12:09:00+00
90767110,15866,384,280,2019-09-01 10:42:00+00,2019-09-01 10:58:00+00
90767111,14024,443,712,2019-09-01 10:42:00+00,2019-09-01 10:58:00+00
90767112,6599,279,279,2019-09-01 10:42:00+00,2019-09-01 10:55:00+00
